tconst	averageRating	numVotes
tt5495726	6.8	597
tt5495792	6.7	212
tt5496204	4.0	74
tt5496554	5.7	30
tt5496628	6.8	94
tt5496742	7.0	13
tt5496754	5.9	35
tt5496926	5.9	1309
tt5497132	6.7	224
tt5497228	5.7	38
tt5497458	5.4	2910
tt5497610	7.9	10
tt5497822	7.5	81
tt5497824	6.4	126
tt5497852	4.5	148
tt5497906	6.8	237
tt5498056	7.1	99
tt5498158	4.9	8
tt5498350	7.9	23
tt5498354	4.7	7785
tt5498526	6.4	30
tt5498536	7.1	60
tt5498892	6.2	10
tt5498924	6.6	23
tt5499706	5.8	21
tt5499864	6.9	30
tt5500148	6.2	4977
tt5500166	6.2	13
tt5500212	5.5	14
tt5500308	4.2	87
tt5500400	4.9	19
tt5500416	6.0	794
tt5500464	5.0	78
tt5500468	6.9	195
tt5500794	8.4	48
tt5500802	8.3	11
tt5500928	4.9	25
tt5500930	5.2	13
tt5501104	7.0	27796
tt5501124	7.7	556
tt5501140	6.7	11
tt5501158	7.4	1023
tt5501166	8.1	84
tt5501318	5.6	7
tt5502008	8.0	6
tt5502060	5.2	11
tt5502078	8.3	8
tt5502346	7.2	283
tt5502482	6.8	7
tt5502524	5.7	139
tt5502576	3.6	19
tt5502764	5.0	49
tt5502766	6.1	3755
tt5502816	7.5	820
tt5502946	6.0	706
tt5503266	6.3	517
tt5503368	6.2	21
tt5503472	5.2	1046
tt5503490	6.6	373
tt5503512	7.5	264
tt5503586	8.3	7
tt5503594	7.1	1589
tt5503686	6.3	92789
tt5503688	5.7	7166
tt5503786	5.3	90
tt5503824	3.9	398
tt5503826	3.7	53
tt5504168	8.3	5159
tt5504474	2.6	11
tt5504514	7.1	123
tt5504736	6.1	17
tt5504810	4.8	410
tt5505188	4.4	1009
tt5505264	3.4	218
tt5505316	4.1	4113
tt5505334	6.2	279
tt5505504	6.5	14
tt5505524	8.8	14
tt5505536	2.3	93
tt5505548	4.8	536
tt5505722	4.5	706
tt5505862	6.9	14
tt5505992	4.4	480
tt5506680	7.7	62
tt5506764	8.9	76
tt5506864	4.3	294
tt5506888	6.5	85
tt5507202	8.9	13
tt5507208	6.9	10
tt5507266	6.8	39
tt5507392	6.9	31
tt5507620	6.2	20
tt5507686	8.0	31
tt5507860	7.4	600
tt5507934	3.8	680
tt5507956	7.7	7
tt5507958	6.8	7
tt5508046	7.0	9
tt5508108	7.0	93
tt5508224	3.7	9
tt5508576	6.7	228
tt5508592	5.5	435
tt5508598	5.7	29
tt5508604	4.0	9
tt5508870	5.3	186
tt5509142	7.3	168
tt5509210	5.7	11
tt5509230	6.1	13
tt5509412	5.3	281
tt5509634	7.2	105
tt5509728	2.5	22
tt5509762	8.5	8
tt5509780	7.2	126
tt5509978	7.0	25
tt5510042	8.6	19
tt5510930	9.2	18
tt5510934	9.0	4847
tt5510970	7.2	61
tt5511132	8.0	18
tt5511146	6.3	71
tt5511218	2.9	16
tt5511224	7.1	11
tt5511526	7.8	11
tt5511546	5.6	214
tt5511856	7.8	43
tt5511970	3.9	145
tt5512058	6.0	8
tt5512160	5.6	219
tt5512290	8.1	10
tt5512430	6.2	21
tt5512456	7.1	15
tt5512674	7.7	105
tt5512702	7.7	22
tt5512756	5.6	98
tt5512764	4.4	32
tt5512814	5.5	46
tt5512842	6.4	20
tt5512872	5.6	3924
tt5513098	6.0	386
tt5513134	8.5	21
tt5513174	7.9	19
tt5513718	4.7	112
tt5513920	6.2	1821
tt5514008	7.4	35
tt5514296	7.1	1464
tt5514344	4.7	199
tt5514372	2.9	346
tt5514448	6.4	16
tt5514498	7.4	82
tt5514604	4.5	100
tt5514606	6.3	6
tt5514614	6.7	54
tt5514632	6.5	320
tt5514674	6.5	38
tt5514846	6.4	222
tt5514914	5.8	65
tt5515022	4.5	57
tt5515054	5.4	39
tt5515086	7.4	11
tt5515214	6.5	22
tt5515328	5.8	283
tt5515374	3.7	916
tt5515396	7.5	12
tt5515434	5.8	8
tt5515670	6.2	177
tt5515814	5.0	131
tt5515896	8.1	13
tt5515968	8.0	6
tt5516148	6.2	8
tt5516168	5.3	29
tt5516214	6.6	56
tt5516328	6.4	33535
tt5516404	4.8	521
tt5516556	8.2	29
tt5516586	5.6	74
tt5516760	6.4	11
tt5516872	8.7	15
tt5516898	6.3	23
tt5516944	6.6	68
tt5516984	5.3	8
tt5517308	3.9	22
tt5517328	6.8	25
tt5517370	7.2	154
tt5517438	6.8	4778
tt5517708	6.3	421
tt5517996	6.8	51
tt5518022	7.9	3359
tt5518068	5.0	30
tt5518128	4.3	936
tt5518134	6.6	18
tt5518158	2.5	191
tt5518168	4.3	302
tt5518174	7.4	11
tt5518358	6.1	1972
tt5518714	7.6	24
tt5518756	5.0	480
tt5518902	4.6	319
tt5519250	6.6	605
tt5519340	6.3	180247
tt5519566	7.2	1659
tt5519766	6.1	53
tt5520032	6.3	21
tt5520358	6.3	44
tt5520404	4.7	70
tt5520436	5.9	44
tt5520614	5.8	35
tt5520618	6.3	362
tt5520620	5.0	8
tt5520970	5.0	281
tt5521056	6.2	78
tt5521250	4.7	472
tt5521550	5.5	2935
tt5521566	7.0	6
tt5521594	6.8	642
tt5521666	3.8	176
tt5521710	2.2	116
tt5521724	6.5	104
tt5521836	5.6	69
tt5521970	4.6	168
tt5522210	4.2	189
tt5522224	2.5	247
tt5522310	4.3	500
tt5522416	2.4	152
tt5522582	7.2	26
tt5522892	3.1	151
tt5523004	3.1	368
tt5523010	5.6	31729
tt5523164	5.2	7
tt5523168	8.5	82
tt5523174	7.7	1933
tt5523254	6.4	9
tt5523294	7.7	8
tt5523324	4.8	64
tt5523516	6.8	261
tt5523544	6.3	761
tt5523590	5.1	31
tt5524320	6.3	55
tt5524538	6.5	18
tt5524548	6.2	11
tt5524630	5.1	1274
tt5524638	6.3	7
tt5524712	7.7	9
tt5524888	6.5	19
tt5524892	5.8	5
tt5525014	4.0	87
tt5525022	9.1	8
tt5525310	7.0	682
tt5525360	1.5	149
tt5525418	6.7	341
tt5525504	6.0	69
tt5525506	3.0	98
tt5525790	8.4	55
tt5525846	5.5	188
tt5526028	7.8	2215
tt5526038	6.5	13
tt5526064	6.4	19
tt5526070	6.3	22
tt5526362	7.0	27
tt5526418	6.4	5
tt5526456	6.3	223
tt5526536	2.8	117
tt5526660	2.8	386
tt5526792	5.8	56
tt5527000	7.7	24
tt5527054	5.3	62
tt5527316	3.5	407
tt5527442	6.5	7
tt5527808	6.2	21
tt5527892	3.9	23
tt5528188	5.4	35
tt5528268	5.2	54
tt5528272	4.9	9
tt5528276	6.4	14
tt5528278	6.9	1636
tt5528282	6.9	314
tt5528472	7.1	101
tt5528558	8.0	7
tt5528880	8.7	96
tt5528996	6.3	171
tt5529120	4.2	91
tt5529392	4.7	280
tt5529534	9.1	27
tt5529600	5.9	12
tt5529726	8.5	26
tt5529828	7.4	810
tt5529852	6.5	11
tt5529876	5.4	6
tt5530838	6.9	52
tt5530860	6.8	5
tt5530862	2.8	6
tt5530890	6.3	13
tt5530986	7.7	99
tt5531032	4.3	1080
tt5531298	3.2	460
tt5531322	3.6	7
tt5531346	6.2	167
tt5531368	7.3	20
tt5531536	6.4	677
tt5531618	6.8	47
tt5531694	5.8	32
tt5531816	5.8	61
tt5531934	6.9	114
tt5532074	9.4	9
tt5532160	6.7	82
tt5532254	6.6	126
tt5532258	9.3	8
tt5532280	4.9	999
tt5532314	8.2	35
tt5532368	7.8	62
tt5532370	5.5	1130
tt5532520	8.9	11
tt5532610	7.5	476
tt5532844	7.0	72
tt5532888	8.0	34
tt5533012	4.1	57
tt5533094	8.6	15
tt5533130	7.0	6
tt5533308	7.2	454
tt5533326	7.0	7
tt5533466	6.7	24
tt5533488	8.0	11
tt5533664	1.7	186
tt5533938	2.8	238
tt5533990	5.1	350
tt5534122	5.0	2625
tt5534428	5.0	7
tt5534434	5.5	5586
tt5534436	7.8	4726
tt5534910	7.3	59
tt5535192	8.2	10
tt5535406	7.2	399
tt5535436	4.8	248
tt5535522	3.8	139
tt5535604	7.6	17
tt5535618	7.6	7
tt5535726	6.6	107
tt5535814	7.1	740
tt5535942	5.6	3991
tt5536056	7.7	10
tt5536064	5.8	6
tt5536316	8.2	106
tt5536398	7.3	418
tt5536610	7.2	18451
tt5536736	6.9	46535
tt5536910	5.4	16
tt5537018	6.2	12
tt5537096	7.2	68
tt5537126	7.3	138
tt5537132	7.1	18
tt5537140	5.1	4513
tt5537146	6.8	8
tt5537228	6.5	3946
tt5537300	6.8	74
tt5537330	6.2	90
tt5537366	4.8	7
tt5537372	4.0	22
tt5537376	6.6	10
tt5537378	7.1	244
tt5537458	7.3	392
tt5537508	8.4	14
tt5537514	5.7	180
tt5537600	6.7	186
tt5537614	7.3	1421
tt5537686	6.4	489
tt5537724	8.3	149
tt5537744	4.4	16
tt5537746	7.6	71
tt5538068	5.9	50
tt5538098	6.8	14
tt5538118	7.7	913
tt5538124	3.1	75
tt5538568	6.1	1139
tt5538612	4.1	36
tt5538670	7.1	1876
tt5538704	4.9	3235
tt5538800	6.6	5246
tt5538984	7.2	53
tt5539052	6.0	10040
tt5539054	4.7	12564
tt5539186	1.7	134
tt5539284	5.8	377
tt5539344	4.4	16
tt5539350	8.7	11
tt5539376	6.9	180
tt5539396	6.7	13
tt5539404	6.0	5
tt5539408	7.0	22
tt5539418	5.6	5
tt5539424	7.1	14
tt5539466	6.3	291
tt5539474	6.3	201
tt5539498	6.4	46
tt5539874	7.2	6
tt5539924	4.3	201
tt5540040	6.9	13
tt5540058	5.3	21
tt5540072	6.9	9
tt5540084	7.3	91
tt5540086	7.1	13
tt5540188	6.8	7791
tt5540194	6.1	505
tt5540196	7.7	8
tt5540296	3.4	5
tt5540536	5.5	51
tt5540608	6.8	23
tt5540622	4.3	128
tt5540840	4.2	45
tt5540898	7.5	32
tt5540992	6.3	6805
tt5541002	6.8	816
tt5541026	7.2	20
tt5541132	7.2	1376
tt5541140	4.8	24
tt5541180	6.0	33
tt5541186	6.5	93
tt5541206	6.3	210
tt5541240	6.8	45584
tt5541422	7.8	8
tt5541426	7.4	841
tt5541492	5.7	74
tt5541542	4.7	73
tt5541790	7.6	171
tt5541794	5.8	40
tt5541812	6.5	419
tt5541848	7.4	28621
tt5541852	6.5	23
tt5542208	6.1	26
tt5542284	4.1	157
tt5542350	6.8	93
tt5542434	6.2	162
tt5542460	4.6	111
tt5542470	7.6	12
tt5542734	8.2	8
tt5542786	5.2	23
tt5542802	5.2	7485
tt5542820	8.0	39
tt5542878	3.9	269
tt5542888	8.7	69
tt5543416	7.0	9
tt5543436	4.9	22
tt5543456	3.8	35
tt5543488	1.9	144
tt5543578	6.6	9
tt5543584	6.5	20
tt5543588	6.2	17
tt5543594	7.2	49
tt5543600	5.5	1026
tt5543604	5.4	730
tt5543678	3.5	233
tt5543690	5.7	159
tt5543696	7.1	17
tt5543698	6.5	62
tt5543734	7.3	14
tt5543736	7.0	24
tt5543746	4.6	425
tt5544018	7.5	76
tt5544224	3.7	199
tt5544384	7.4	7434
tt5544430	7.2	50
tt5544460	8.1	7
tt5544514	7.8	5
tt5544662	3.4	254
tt5544700	6.8	657
tt5544722	8.1	29
tt5544754	4.1	191
tt5544806	5.6	15
tt5545098	8.0	30
tt5545254	7.1	377
tt5545470	3.8	16
tt5545568	7.4	621
tt5545582	7.9	50
tt5545674	7.7	2783
tt5545862	6.7	717
tt5545866	6.7	35
tt5545876	7.8	19
tt5545880	7.4	455
tt5545894	5.2	39
tt5545936	7.5	33
tt5545960	7.4	6
tt5545984	7.1	389
tt5545996	5.0	19
tt5546192	6.9	188
tt5546268	6.8	19
tt5546270	4.7	24
tt5546274	1.0	26
tt5546300	6.6	692
tt5546430	2.5	62
tt5546540	6.4	912
tt5546566	3.8	22
tt5546762	6.1	12
tt5546904	5.2	123
tt5546990	5.7	32
tt5547846	7.4	14
tt5547880	7.1	84
tt5547910	5.3	879
tt5547924	1.6	54
tt5548032	7.4	3731
tt5548240	7.0	16
tt5549522	6.8	20
tt5550228	5.9	151
tt5551258	7.4	9
tt5551590	5.2	139
tt5551896	7.8	5
tt5552086	8.7	2211
tt5552922	3.9	41
tt5552964	7.3	28
tt5552976	6.9	8
tt5553210	4.0	1078
tt5553318	7.0	5
tt5553436	3.5	96
tt5553470	8.4	63
tt5553782	7.6	15
tt5553810	7.2	254
tt5553852	6.1	11
tt5553962	4.0	1740
tt5554042	6.8	17
tt5554046	6.4	15
tt5554126	8.3	9
tt5554204	4.4	74
tt5554314	7.1	267
tt5554356	5.4	243
tt5554438	8.2	12
tt5554470	6.6	77
tt5554478	6.3	9
tt5554552	7.0	60
tt5554998	5.6	69
tt5555174	2.7	297
tt5555422	1.7	32
tt5555502	7.0	11379
tt5555554	2.4	586
tt5555824	3.1	165
tt5555872	6.6	11
tt5556054	5.1	1336
tt5556058	4.9	8
tt5556068	6.6	226
tt5556110	5.5	175
tt5556152	7.4	679
tt5556532	5.2	19
tt5556690	6.8	6
tt5556766	8.7	28
tt5556784	6.8	2615
tt5557700	8.8	34
tt5557976	7.0	1132
tt5558704	7.6	23
tt5558792	6.6	49
tt5559200	6.9	9
tt5559308	6.1	108
tt5559338	5.1	15
tt5559352	6.3	52
tt5559356	5.0	70
tt5559494	6.8	26
tt5559528	8.2	5160
tt5559544	6.7	83
tt5559586	6.2	746
tt5559700	5.7	33
tt5559736	7.8	7
tt5560340	8.3	6
tt5560530	7.4	7
tt5560592	6.7	1013
tt5560682	7.0	6
tt5562066	4.7	107
tt5562070	7.2	21011
tt5562172	6.7	125
tt5562190	7.5	12
tt5562652	4.9	4778
tt5562804	4.0	27
tt5562812	3.2	7
tt5562832	6.7	117
tt5563100	6.7	236
tt5563192	7.0	149
tt5563194	5.6	376
tt5563254	7.1	112
tt5563324	5.2	12007
tt5563330	6.7	4873
tt5563334	6.7	36169
tt5563344	5.0	5
tt5563556	6.8	20
tt5563718	7.4	81
tt5563782	5.1	2490
tt5563862	4.8	1161
tt5563932	5.9	268
tt5563984	8.9	20
tt5564000	5.3	64
tt5564142	6.8	276
tt5564148	5.5	124
tt5564336	4.5	393
tt5564448	7.2	6
tt5564526	7.7	9
tt5564566	6.1	41
tt5564676	5.7	9
tt5564718	6.3	8
tt5564792	5.6	144
tt5564932	5.7	119
tt5565084	7.8	8
tt5565152	6.7	380
tt5565200	4.4	206
tt5565254	4.4	513
tt5565670	8.4	1456
tt5565806	5.5	37
tt5565818	7.1	844
tt5565896	6.7	880
tt5565914	5.7	25
tt5566158	7.2	222
tt5566584	7.2	28
tt5566590	6.8	21
tt5566608	5.0	41
tt5566684	4.9	58
tt5566714	7.6	1171
tt5566778	4.7	1346
tt5566790	6.8	15164
tt5566946	5.6	385
tt5567136	6.7	19
tt5567286	6.8	13
tt5567494	7.3	156
tt5567572	4.3	62
tt5568314	5.7	61
tt5568330	3.7	1301
tt5568462	7.7	21
tt5568716	7.8	31
tt5568764	7.5	94
tt5568866	6.5	15
tt5568936	6.2	40
tt5568962	4.1	18
tt5569122	8.4	19
tt5569160	6.1	95
tt5569310	8.6	720
tt5569344	3.5	330
tt5569416	6.5	17
tt5569468	7.6	866
tt5569560	7.5	533
tt5569572	7.6	35
tt5569614	7.5	56
tt5569618	6.7	312
tt5569768	7.9	10
tt5570018	8.2	7
tt5570086	5.4	27
tt5570212	7.0	8
tt5570606	5.5	33
tt5570680	6.0	321
tt5570992	8.0	32
tt5571064	7.6	38
tt5571142	7.7	16
tt5571230	6.1	314
tt5571350	7.3	31
tt5571474	7.1	33
tt5571488	9.1	12
tt5571580	5.7	22
tt5571588	7.0	45
tt5571594	7.5	20
tt5571656	7.0	5
tt5571724	6.0	280
tt5571734	8.1	43047
tt5571754	6.3	954
tt5571814	5.9	162
tt5572220	6.6	156
tt5572232	5.7	355
tt5572720	6.1	492
tt5572792	7.9	9
tt5572856	4.4	120
tt5572872	4.7	16
tt5572884	7.3	8
tt5572890	5.2	68
tt5573110	3.5	119
tt5573164	6.8	160
tt5573404	7.9	19
tt5573572	6.8	6
tt5573838	6.4	19
tt5573852	5.4	190
tt5573864	7.2	35
tt5573960	8.2	20
tt5574012	6.3	1275
tt5574046	6.9	65
tt5574080	8.7	34
tt5574092	6.7	19
tt5574102	6.5	9
tt5574292	6.1	10
tt5574342	4.8	76
tt5574372	5.3	1051
tt5574870	6.6	6
tt5575258	4.5	333
tt5575316	6.8	15
tt5575342	4.8	20
tt5575364	7.4	59
tt5575408	8.6	1042
tt5575800	7.0	48
tt5575886	8.4	22
tt5575918	2.0	512
tt5575976	5.8	78
tt5576010	5.8	6
tt5576028	7.2	8
tt5576174	6.7	513
tt5576266	6.7	73
tt5576280	5.2	13
tt5576314	8.6	8
tt5576318	7.1	2032
tt5576334	4.2	605
tt5576336	5.1	131
tt5576776	4.4	41
tt5576912	3.4	102
tt5576992	7.0	24
tt5577076	7.0	6
tt5577098	7.6	8
tt5577100	8.8	8
tt5577390	6.3	110
tt5577492	7.3	27
tt5577494	6.5	4046
tt5577742	5.1	7664
tt5578028	7.3	43
tt5578056	8.3	54
tt5578150	4.5	686
tt5578250	5.8	16
tt5578538	6.1	250
tt5578604	5.2	134
tt5578722	7.2	105
tt5578802	6.0	12
tt5578856	4.1	8
tt5578908	6.6	58
tt5579356	3.4	279
tt5579428	8.3	16
tt5579442	6.9	56
tt5579650	7.0	183
tt5579668	5.7	117
tt5579684	6.9	18
tt5579936	7.6	15
tt5579976	5.7	125
tt5579982	5.6	434
tt5580036	7.5	201439
tt5580084	6.9	17
tt5580130	5.9	92
tt5580250	8.0	44
tt5580252	5.8	286
tt5580266	7.5	34236
tt5580306	3.5	162
tt5580380	9.0	5
tt5580390	7.3	397888
tt5580392	5.9	4151
tt5580516	7.7	67
tt5580536	4.0	4382
tt5580602	3.5	378
tt5580680	1.9	60
tt5580688	3.9	774
tt5580778	7.4	220
tt5580902	6.7	38
tt5581080	7.5	137
tt5581120	6.4	41
tt5581284	7.3	4245
tt5581384	8.3	16
tt5581572	8.0	7
tt5581630	7.9	41
tt5581706	7.9	15
tt5581736	4.1	60
tt5581752	5.6	2688
tt5581758	6.6	9
tt5581790	6.4	21
tt5582176	6.4	5
tt5582306	5.8	64
tt5582336	6.9	49
tt5582430	6.1	116
tt5582566	6.4	55
tt5582572	5.1	17
tt5582600	6.4	22
tt5582698	7.6	47
tt5582730	6.8	21
tt5582856	6.8	12
tt5582868	7.7	6
tt5582876	2.7	812
tt5583554	5.6	1097
tt5583930	3.9	240
tt5584140	6.3	268
tt5584176	5.5	614
tt5584426	6.1	56
tt5584506	5.5	69
tt5584612	6.2	8
tt5584718	8.8	9
tt5584732	6.5	1720
tt5584756	6.5	699
tt5584778	5.6	8
tt5584782	6.4	522
tt5584796	7.1	4069
tt5584832	6.2	17
tt5584852	5.9	98
tt5585240	8.0	9
tt5585272	6.3	874
tt5585374	8.7	34
tt5585580	6.3	37
tt5585662	2.6	110
tt5585826	5.0	41
tt5585836	7.5	1757
tt5585900	3.8	85
tt5585946	6.8	283
tt5586052	7.2	1460
tt5586184	5.8	9
tt5586300	5.3	26
tt5586310	5.4	54
tt5586314	4.3	8
tt5586318	6.3	9
tt5586322	7.7	46
tt5586362	4.7	6229
tt5586664	9.2	5
tt5586700	9.1	7
tt5586830	8.4	18
tt5586914	6.7	1160
tt5587022	6.4	116
tt5587198	2.6	134
tt5587212	8.5	8
tt5587488	7.5	321
tt5588118	6.7	199
tt5588132	7.8	5
tt5588280	8.8	95
tt5588328	5.5	97
tt5588416	5.5	129
tt5588506	6.1	169
tt5588558	6.3	41
tt5588566	8.8	12
tt5588618	8.3	11
tt5588666	8.6	8
tt5588786	3.0	95
tt5588850	5.7	1067
tt5588938	3.9	289
tt5589158	7.8	30
tt5589212	5.3	1682
tt5589314	8.8	9
tt5589362	5.2	964
tt5589660	8.7	34
tt5589768	6.0	1367
tt5589816	5.9	559
tt5589828	6.3	38
tt5590026	8.4	61
tt5590712	6.7	311
tt5590718	6.8	384
tt5590890	6.3	72
tt5591022	8.0	32
tt5591236	7.6	30
tt5591278	6.9	292
tt5591342	6.8	48
tt5591394	7.7	19
tt5591458	5.2	236
tt5591540	6.1	390
tt5591666	5.7	9544
tt5591746	7.0	244
tt5591786	7.1	1055
tt5591822	6.0	233
tt5591834	5.6	222
tt5591954	7.6	31
tt5592104	4.1	10
tt5592140	8.0	7
tt5592228	7.2	52
tt5592248	6.3	55789
tt5592256	5.0	479
tt5592444	6.4	124
tt5592518	7.0	8
tt5592578	6.9	16
tt5592728	5.5	7
tt5592768	6.0	15
tt5592796	6.4	6422
tt5592878	6.4	11058
tt5592976	7.2	20
tt5593008	5.6	112
tt5593306	6.5	14
tt5593384	8.2	3883
tt5593416	5.9	542
tt5593418	6.5	32
tt5593444	8.3	19
tt5593526	6.4	261
tt5593770	6.7	19
tt5593924	6.4	17
tt5594126	6.5	13
tt5594236	5.0	12
tt5594352	5.9	62
tt5594412	9.2	30
tt5594424	5.4	86
tt5594444	4.2	589
tt5594608	7.7	21
tt5594636	7.6	17
tt5594648	6.6	13
tt5594776	7.2	11
tt5594898	7.0	40
tt5594956	7.0	21
tt5594968	6.8	22
tt5594970	4.0	71
tt5595032	8.4	21
tt5595168	6.8	21185
tt5595240	6.4	210
tt5595288	7.1	15
tt5595416	7.5	97
tt5595422	7.2	56
tt5595822	5.8	6
tt5596034	6.5	581
tt5596074	3.2	11
tt5596104	5.2	854
tt5596256	7.5	25
tt5596278	6.4	35
tt5596336	8.0	24
tt5596352	6.6	1271
tt5596528	4.7	21
tt5596632	7.4	14
tt5596962	5.6	31
tt5597004	4.2	7
tt5597012	8.6	51
tt5597042	8.7	7
tt5597162	7.6	20
tt5597198	7.2	2368
tt5597202	5.7	87
tt5597222	2.5	46
tt5597254	7.6	17
tt5597272	8.6	11
tt5597408	6.8	1035
tt5597452	4.2	14
tt5597792	4.4	664
tt5597852	3.8	114
tt5597870	4.5	66
tt5597946	5.7	1342
tt5598084	8.1	8
tt5598100	7.3	2017
tt5598102	7.9	11874
tt5598110	6.1	4046
tt5598160	6.5	2618
tt5598172	4.9	1504
tt5598206	7.3	884
tt5598212	6.8	34
tt5598216	7.3	6199
tt5598224	7.6	32
tt5598234	5.3	1084
tt5598246	7.4	16
tt5598282	2.7	14
tt5598292	5.1	13222
tt5598320	4.7	74
tt5598332	5.3	19
tt5598578	6.5	1191
tt5598750	6.1	14
tt5598764	7.1	1447
tt5598868	4.9	846
tt5599016	5.3	62
tt5599140	6.3	98
tt5599332	3.9	245
tt5599446	5.0	26
tt5599520	6.7	162
tt5599536	8.6	124
tt5599540	8.9	10
tt5599692	7.5	5439
tt5599702	3.8	156
tt5599750	3.0	167
tt5599818	6.4	1897
tt5599826	6.3	252
tt5599876	7.3	47
tt5599880	4.1	38
tt5599906	4.3	111
tt5599916	5.9	150
tt5599952	5.2	44
tt5599970	6.1	22
tt5600326	6.2	417
tt5600444	3.4	27
tt5600678	6.8	284
tt5600714	8.0	4518
tt5601210	7.7	7
tt5601250	5.9	171
tt5601424	8.1	318
tt5601582	5.7	143
tt5601792	6.1	250
tt5601862	5.4	16
tt5602204	6.3	406
tt5602304	8.6	11
tt5602510	6.9	22
tt5602872	8.2	14
tt5602892	6.8	7
tt5603022	3.8	12
tt5603212	4.9	925
tt5603256	4.8	258
tt5603412	5.5	13
tt5603596	5.5	8
tt5603620	3.9	378
tt5603976	5.0	56
tt5604002	9.0	6
tt5604282	2.6	1482
tt5604446	7.0	26
tt5604510	6.3	774
tt5604902	4.9	319
tt5605076	5.5	5196
tt5605508	8.1	73
tt5605556	5.2	56
tt5605580	7.7	22
tt5605728	6.8	112
tt5605730	3.5	189
tt5605812	7.1	9
tt5605834	6.6	65
tt5605934	6.2	10
tt5606132	4.6	366
tt5606148	8.6	33
tt5606268	6.3	864
tt5606538	6.6	3054
tt5606562	7.2	15
tt5606592	6.9	8
tt5606614	6.9	141
tt5606616	5.5	114
tt5606664	7.3	173103
tt5606742	3.5	958
tt5606986	5.7	72
tt5607028	5.2	19372
tt5607038	6.0	46
tt5607096	6.6	21710
tt5607098	3.8	280
tt5607290	9.3	13
tt5607684	6.3	29
tt5607714	7.6	26444
tt5607782	4.7	2894
tt5607810	5.1	176
tt5607934	7.4	24
tt5608000	5.1	1410
tt5608126	5.5	22
tt5608426	6.7	7
tt5608918	7.1	20
tt5608972	2.7	2454
tt5609012	4.9	7
tt5609018	8.6	6
tt5609168	4.6	18
tt5609302	5.6	445
tt5609466	5.3	88
tt5609488	8.0	70
tt5609524	7.8	20
tt5609526	8.2	6
tt5609554	6.6	45
tt5609672	7.2	42
tt5609734	6.5	1486
tt5610172	6.0	69
tt5610220	8.0	11
tt5610316	8.7	6
tt5610362	7.4	765
tt5610388	7.2	37
tt5610554	7.0	56549
tt5610626	5.3	2411
tt5610638	6.9	10
tt5610746	4.6	197
tt5610950	5.6	153
tt5610972	8.4	7
tt5611112	7.3	67
tt5611140	7.1	20
tt5611218	7.6	5
tt5611256	6.7	7
tt5611258	7.2	9
tt5611404	3.9	75
tt5611416	5.4	76
tt5611424	5.3	110
tt5611432	5.6	135
tt5611630	6.3	12
tt5611636	3.5	18
tt5611648	8.4	3417
tt5611824	6.7	56
tt5611918	6.8	8
tt5611924	6.2	11
tt5611936	6.5	22
tt5611946	6.3	30
tt5611958	6.9	96
tt5611964	7.4	12
tt5611972	3.5	10
tt5612148	3.9	198
tt5612156	6.1	604
tt5612162	7.0	26
tt5612182	7.3	97
tt5612326	5.3	78
tt5612380	2.9	11
tt5612402	7.6	269
tt5612426	6.6	430
tt5612478	7.3	11
tt5612554	5.8	284
tt5612560	5.5	15
tt5612564	5.0	576
tt5612576	6.5	808
tt5612690	6.4	52
tt5612742	4.2	4895
tt5612934	3.6	7
tt5613022	6.1	22
tt5613066	5.8	71
tt5613108	5.7	14
tt5613124	7.4	16
tt5613162	2.0	52
tt5613290	7.0	21
tt5613322	7.3	88
tt5613402	6.0	1087
tt5613484	7.4	57664
tt5613638	9.0	7
tt5613746	8.4	18
tt5613786	5.2	54
tt5613834	6.2	6988
tt5613844	8.4	5
tt5613848	4.7	149
tt5613902	3.5	537
tt5613918	6.4	45
tt5613920	7.7	53
tt5613964	5.2	26
tt5614008	5.7	45
tt5614174	5.7	15
tt5614236	7.4	15
tt5614414	8.0	221
tt5614612	6.2	5669
tt5614720	8.3	13
tt5614984	6.4	958
tt5615062	6.4	8
tt5615116	6.4	400
tt5615156	3.2	11
tt5615200	7.7	10
tt5615222	7.0	10
tt5615406	6.7	355
tt5615530	8.0	6
tt5615532	8.4	9
tt5615670	7.8	69
tt5615904	7.3	1310
tt5616176	6.2	2958
tt5616212	3.5	213
tt5616294	5.6	10760
tt5616506	3.6	161
tt5616670	7.1	7
tt5616674	7.8	8
tt5616684	4.5	6
tt5616700	6.4	6
tt5616710	7.3	7
tt5616744	7.7	23
tt5616994	8.5	15
tt5617172	5.9	352
tt5617254	4.4	134
tt5617274	6.1	37
tt5617310	5.3	1212
tt5617312	4.3	2021
tt5617554	7.4	541
tt5617898	8.7	115
tt5617916	2.5	5852
tt5617942	6.2	13
tt5618160	4.3	247
tt5618232	5.8	957
tt5618318	8.1	328
tt5618344	6.4	16
tt5618512	5.8	11
tt5618630	6.4	18
tt5618690	8.1	516
tt5618692	5.6	361
tt5618752	6.6	2243
tt5618870	4.5	254
tt5619044	5.0	140
tt5619142	5.6	52
tt5619304	5.1	62
tt5619332	5.6	36081
tt5619338	7.5	15
tt5619552	3.7	169
tt5619666	6.3	9
tt5619746	6.2	38
tt5620124	6.2	6
tt5621048	6.8	5
tt5621300	5.5	36
tt5621370	6.6	11
tt5621712	6.1	131
tt5622262	8.9	347
tt5622284	7.4	249
tt5622412	4.7	7310
